+-----------------------------------------------------------------------+;;;;;;;;;;;;;;;;;;
| TRACE AXES      type machine: ROBOMAC          no: 513583             |;;;;;;;;;;;;;;;;;;
+-----------------------------------------------------------------------+;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Mon Mar 20 14:19:03 2017;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
Trigger time : 51695177;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;
;Time;interpol;;Eana14;;Eana15;;mode 0;m_pos 0;des_pos 0;des_speed 0;x1r 0;r_speed 0;couple 0;pos_mot 0;mot_speed 0;pos_ext 0;ext_speed 0
;51696064;1;;409;;409;;21;-1196005133;1293599;-5280.00;1310000;-5200.00;-6;1325035;-5324.00;6068935;-26.00
;51696065;1;;409;;409;;21;-1196005133;1288319;-5280.00;1304600;-5400.00;-6;1319718;-5317.00;6068908;-27.00
;51696066;1;;409;;409;;21;-1196005133;1283039;-5280.00;1299400;-5200.00;-6;1314410;-5308.00;6068882;-26.00
;51696067;1;;409;;409;;21;-1196005133;1277759;-5280.00;1294000;-5400.00;-6;1309113;-5297.00;6068855;-27.00
;51696068;1;;409;;409;;21;-1196005133;1272481;-5278.00;1288800;-5200.00;-7;1303801;-5312.00;6068829;-26.00
;51696069;1;;409;;409;;21;-1196005133;1267209;-5272.00;1283600;-5200.00;-6;1298486;-5315.00;6068803;-26.00
;51696070;1;;409;;409;;21;-1196005133;1261948;-5261.00;1278400;-5200.00;-7;1293180;-5306.00;6068777;-26.00
;51696071;1;;409;;409;;21;-1196005133;1256702;-5246.00;1273000;-5400.00;-6;1287883;-5297.00;6068750;-27.00
;51696072;1;;409;;409;;21;-1196005133;1251477;-5225.00;1267600;-5400.00;-7;1282595;-5288.00;6068723;-27.00
;51696073;1;;409;;409;;21;-1196005133;1246277;-5200.00;1262400;-5200.00;-7;1277303;-5292.00;6068697;-26.00
;51696074;1;;409;;409;;21;-1196005133;1241105;-5172.00;1257200;-5200.00;-7;1272009;-5294.00;6068671;-26.00
;51696075;1;;409;;409;;21;-1196005133;1235967;-5138.00;1251800;-5400.00;-5;1266727;-5282.00;6068644;-27.00
;51696076;1;;409;;409;;21;-1196005133;1230867;-5100.00;1246600;-5200.00;-3;1261482;-5245.00;6068618;-26.00
;51696077;1;;409;;409;;21;-1196005133;1225807;-5060.00;1241400;-5200.00;-3;1256278;-5204.00;6068592;-26.00
;51696078;1;;409;;409;;21;-1196005133;1220793;-5014.00;1236200;-5200.00;-3;1251110;-5168.00;6068566;-26.00
;51696079;1;;409;;409;;21;-1196005133;1215827;-4966.00;1231200;-5000.00;-1;1245981;-5129.00;6068541;-25.00
;51696080;1;;409;;409;;21;-1196005133;1210914;-4913.00;1226000;-5200.00;-1;1240903;-5078.00;6068515;-26.00
;51696081;1;;409;;409;;21;-1196005133;1206057;-4857.00;1221000;-5000.00;-1;1235874;-5029.00;6068490;-25.00
;51696082;1;;409;;409;;21;-1196005133;1201258;-4799.00;1216000;-5000.00;0;1230898;-4976.00;6068465;-25.00
;51696083;1;;409;;409;;21;-1196005133;1196522;-4736.00;1211200;-4800.00;-1;1225972;-4926.00;6068441;-24.00
;51696084;1;;409;;409;;21;-1196005133;1191850;-4672.00;1206400;-4800.00;0;1221103;-4869.00;6068417;-24.00
;51696085;1;;409;;409;;21;-1196005133;1187247;-4603.00;1201600;-4800.00;0;1216303;-4800.00;6068393;-24.00
;51696086;1;;409;;409;;21;-1196005133;1182715;-4532.00;1196800;-4800.00;0;1211570;-4733.00;6068369;-24.00
;51696087;1;;409;;409;;21;-1196005133;1178257;-4458.00;1192000;-4800.00;0;1206897;-4673.00;6068345;-24.00
;51696088;1;;409;;409;;21;-1196005133;1173874;-4383.00;1187400;-4600.00;0;1202272;-4625.00;6068322;-23.00
;51696089;1;;409;;409;;21;-1196005133;1169570;-4304.00;1183000;-4400.00;0;1197704;-4568.00;6068300;-22.00
;51696090;1;;409;;409;;21;-1196005133;1165347;-4223.00;1178400;-4600.00;2;1193208;-4496.00;6068277;-23.00
;51696091;1;;409;;409;;21;-1196005133;1161207;-4140.00;1174000;-4400.00;4;1188804;-4404.00;6068255;-22.00
;51696092;1;;409;;409;;21;-1196005133;1157152;-4055.00;1169800;-4200.00;3;1184494;-4310.00;6068234;-21.00
;51696093;1;;409;;409;;21;-1196005133;1153184;-3968.00;1165600;-4200.00;3;1180266;-4228.00;6068213;-21.00
;51696094;1;;409;;409;;21;-1196005133;1149304;-3880.00;1161400;-4200.00;3;1176121;-4145.00;6068192;-21.00
;51696095;1;;409;;409;;21;-1196005133;1145515;-3789.00;1157400;-4000.00;3;1172068;-4053.00;6068172;-20.00
;51696096;1;;409;;409;;21;-1196005133;1141817;-3698.00;1153400;-4000.00;2;1168103;-3965.00;6068152;-20.00
;51696097;1;;409;;409;;21;-1196005133;1138212;-3605.00;1149600;-3800.00;3;1164215;-3888.00;6068133;-19.00
;51696098;1;;409;;409;;21;-1196005133;1134702;-3510.00;1145800;-3800.00;3;1160416;-3799.00;6068114;-19.00
;51696099;1;;409;;409;;21;-1196005133;1131288;-3414.00;1142000;-3800.00;3;1156706;-3710.00;6068095;-19.00
;51696100;1;;409;;409;;21;-1196005133;1127970;-3318.00;1138400;-3600.00;4;1153090;-3616.00;6068077;-18.00
;51696101;1;;409;;409;;21;-1196005133;1124749;-3221.00;1134800;-3600.00;4;1149568;-3522.00;6068059;-18.00
;51696102;1;;409;;409;;21;-1196005133;1121627;-3122.00;1131400;-3400.00;4;1146134;-3434.00;6068042;-17.00
;51696103;1;;409;;409;;21;-1196005133;1118603;-3024.00;1128000;-3400.00;5;1142801;-3333.00;6068025;-17.00
;51696104;1;;409;;409;;21;-1196005133;1115679;-2924.00;1124800;-3200.00;5;1139567;-3234.00;6068009;-16.00
;51696105;1;;409;;409;;21;-1196005133;1112854;-2825.00;1121600;-3200.00;6;1136431;-3136.00;6067993;-16.00
;51696106;1;;409;;409;;21;-1196005133;1110129;-2725.00;1118800;-2800.00;6;1133399;-3032.00;6067979;-14.00
;51696107;1;;409;;409;;21;-1196005133;1107505;-2624.00;1115800;-3000.00;6;1130465;-2934.00;6067964;-15.00
;51696108;1;;409;;409;;21;-1196005133;1104980;-2525.00;1113000;-2800.00;6;1127630;-2835.00;6067950;-14.00
;51696109;1;;409;;409;;21;-1196005133;1102555;-2425.00;1110200;-2800.00;6;1124898;-2732.00;6067936;-14.00
;51696110;1;;409;;409;;21;-1196005133;1100229;-2326.00;1107600;-2600.00;5;1122262;-2636.00;6067923;-13.00
;51696111;1;;409;;409;;21;-1196005133;1098003;-2226.00;1105200;-2400.00;6;1119718;-2544.00;6067911;-12.00
;51696112;1;;409;;409;;21;-1196005133;1095875;-2128.00;1102600;-2600.00;6;1117275;-2443.00;6067898;-13.00
;51696113;1;;409;;409;;21;-1196005133;1093845;-2030.00;1100400;-2200.00;6;1114937;-2338.00;6067887;-11.00
;51696114;1;;409;;409;;21;-1196005133;1091913;-1932.00;1098200;-2200.00;6;1112704;-2233.00;6067876;-11.00
;51696115;1;;409;;409;;21;-1196005133;1090076;-1837.00;1096000;-2200.00;5;1110565;-2139.00;6067865;-11.00
;51696116;1;;409;;409;;21;-1196005133;1088335;-1741.00;1094000;-2000.00;6;1108520;-2045.00;6067855;-10.00
;51696117;1;;409;;409;;21;-1196005133;1086688;-1647.00;1092000;-2000.00;5;1106576;-1944.00;6067845;-10.00
;51696118;1;;409;;409;;21;-1196005133;1085133;-1555.00;1090200;-1800.00;5;1104721;-1855.00;6067836;-9.00
;51696119;1;;409;;409;;21;-1196005133;1083670;-1463.00;1088400;-1800.00;6;1102957;-1764.00;6067827;-9.00
;51696120;1;;409;;409;;21;-1196005133;1082297;-1373.00;1086800;-1600.00;6;1101290;-1667.00;6067819;-8.00
;51696121;1;;409;;409;;21;-1196005133;1081012;-1285.00;1085200;-1600.00;6;1099721;-1569.00;6067811;-8.00
;51696122;1;;409;;409;;21;-1196005133;1079813;-1199.00;1083800;-1400.00;6;1098251;-1470.00;6067804;-7.00
;51696123;1;;409;;409;;21;-1196005133;1078699;-1114.00;1082400;-1400.00;5;1096873;-1378.00;6067797;-7.00
;51696124;1;;409;;409;;21;-1196005133;1077666;-1033.00;1081000;-1400.00;5;1095582;-1291.00;6067790;-7.00
;51696125;1;;409;;409;;21;-1196005133;1076714;-952.00;1079800;-1200.00;5;1094374;-1208.00;6067784;-6.00
;51696126;1;;409;;409;;21;-1196005133;1075840;-874.00;1078800;-1000.00;4;1093246;-1128.00;6067779;-5.00
;51696127;1;;409;;409;;21;-1196005133;1075041;-799.00;1077800;-1000.00;5;1092195;-1051.00;6067774;-5.00
;51696128;1;;409;;409;;21;-1196005133;1074315;-726.00;1076800;-1000.00;5;1091232;-963.00;6067769;-5.00
;51696129;1;;409;;409;;21;-1196005133;1073659;-656.00;1075800;-1000.00;5;1090357;-875.00;6067764;-5.00
;51696130;1;;409;;409;;21;-1196005133;1073070;-589.00;1075000;-800.00;4;1089558;-799.00;6067760;-4.00
;51696131;1;;409;;409;;21;-1196005133;1072546;-524.00;1074400;-600.00;3;1088822;-736.00;6067757;-3.00
;51696132;1;;409;;409;;21;-1196005133;1072083;-463.00;1073600;-800.00;3;1088148;-674.00;6067753;-4.00
;51696133;1;;409;;409;;21;-1196005133;1071678;-405.00;1073000;-600.00;4;1087543;-605.00;6067750;-3.00
;51696134;1;;409;;409;;21;-1196005133;1071327;-351.00;1072600;-400.00;4;1087013;-530.00;6067748;-2.00
;51696135;1;;409;;409;;21;-1196005133;1071028;-299.00;1072000;-600.00;2;1086543;-470.00;6067745;-3.00
;51696136;1;;409;;409;;21;-1196005133;1070776;-252.00;1071600;-400.00;3;1086128;-415.00;6067743;-2.00
;51696137;1;;409;;409;;21;-1196005133;1070569;-207.00;1071400;-200.00;2;1085773;-355.00;6067742;-1.00
;51696138;1;;409;;409;;21;-1196005133;1070401;-168.00;1071000;-400.00;1;1085466;-307.00;6067740;-2.00
;51696139;1;;409;;409;;21;-1196005133;1070270;-131.00;1070800;-200.00;2;1085204;-262.00;6067739;-1.00
;51696140;1;;409;;409;;21;-1196005133;1070170;-100.00;1070600;-200.00;1;1084991;-213.00;6067738;-1.00
;51696141;1;;409;;409;;21;-1196005133;1070098;-72.00;1070400;-200.00;0;1084818;-173.00;6067737;-1.00
;51696142;1;;409;;409;;21;-1196005133;1070050;-48.00;1070200;-200.00;0;1084677;-141.00;6067736;-1.00
;51696143;1;;409;;409;;21;-1196005133;1070021;-29.00;1070200;0.00;0;1084571;-106.00;6067736;0.00
;51696144;1;;409;;409;;21;-1196005133;1070006;-15.00;1070200;0.00;0;1084493;-78.00;6067736;0.00
;51696145;1;;409;;409;;21;-1196005133;1070000;-6.00;1070200;0.00;0;1084438;-55.00;6067736;0.00
;51696146;1;;409;;409;;10;-1196005133;1070000;0.00;1070000;-200.00;0;1084405;-33.00;6067735;-1.00
;51696147;1;;409;;409;;10;-1196005133;1070000;0.00;1070000;0.00;-1;1084390;-15.00;6067735;0.00
;51696148;1;;409;;409;;10;-1197075133;0;-1070000.00;0;-1070000.00;-2;0;-1084390.00;6067735;0.00
;51696149;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-28;-28.00;6067735;0.00
;51696150;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-2;-46;-18.00;6067735;0.00
;51696151;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-57;-11.00;6067735;0.00
;51696152;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-70;-13.00;6067735;0.00
;51696153;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-86;-16.00;6067735;0.00
;51696154;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-105;-19.00;6067735;0.00
;51696155;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-123;-18.00;6067735;0.00
;51696156;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-140;-17.00;6067735;0.00
;51696157;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-154;-14.00;6067735;0.00
;51696158;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-166;-12.00;6067735;0.00
;51696159;1;;409;;409;;10;-1197075133;0;0.00;-200;-200.00;-3;-175;-9.00;6067734;-1.00
;51696160;1;;409;;409;;10;-1197075133;0;0.00;0;200.00;-3;-184;-9.00;6067735;1.00
;51696161;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-191;-7.00;6067735;0.00
;51696162;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-195;-4.00;6067735;0.00
;51696163;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-2;-192;3.00;6067735;0.00
;51696164;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-184;8.00;6067735;0.00
;51696165;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-188;-4.00;6067735;0.00
;51696166;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-196;-8.00;6067735;0.00
;51696167;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-203;-7.00;6067735;0.00
;51696168;1;;408;;409;;10;-1197075133;0;0.00;0;0.00;-2;-206;-3.00;6067735;0.00
;51696169;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-206;0.00;6067735;0.00
;51696170;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-205;1.00;6067735;0.00
;51696171;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-204;1.00;6067735;0.00
;51696172;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-204;0.00;6067735;0.00
;51696173;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-205;-1.00;6067735;0.00
;51696174;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-203;2.00;6067735;0.00
;51696175;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-201;2.00;6067735;0.00
;51696176;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-200;1.00;6067735;0.00
;51696177;1;;409;;409;;10;-1197075133;0;0.00;0;0.00;-3;-200;0.00;6067735;0.00
